jd,mm,dd,hh,t2C,ustar,G-rh2m,PARsun,PARshd,G3-O3,Prec.
286,10,12,19,5.71,0.10,0.560,0.0,0.0,42.56,0.000
286,10,12,20,4.24,0.10,0.605,0.0,0.0,41.16,0.000
286,10,12,21,2.76,0.10,0.650,0.0,0.0,41.81,0.000
286,10,12,22,2.05,0.10,0.672,0.0,0.0,41.43,0.000
286,10,12,23,1.33,0.10,0.693,0.0,0.0,41.48,0.000
287,10,13,0,0.61,0.10,0.714,0.0,0.0,42.14,0.000
287,10,13,1,0.45,0.10,0.718,0.0,0.0,42.62,0.000
287,10,13,2,0.29,0.10,0.722,0.0,0.0,43.26,0.000
287,10,13,3,0.13,0.10,0.726,0.0,0.0,43.31,0.000
287,10,13,4,0.17,0.10,0.720,0.0,0.0,44.03,0.000
287,10,13,5,0.20,0.10,0.714,0.0,0.0,44.62,0.000
287,10,13,6,0.24,0.11,0.709,123.2,6.2,48.59,0.000
287,10,13,7,3.60,0.10,0.627,696.1,41.5,48.68,0.000
287,10,13,8,6.97,0.10,0.545,871.8,56.8,48.23,0.000
287,10,13,9,10.34,0.10,0.464,941.7,64.3,49.57,0.000
287,10,13,10,11.23,0.10,0.445,975.6,68.2,50.56,0.000
287,10,13,11,12.11,0.10,0.427,986.7,69.4,50.66,0.000
287,10,13,12,13.00,0.10,0.408,526.1,36.9,47.72,0.000
287,10,13,13,12.69,0.10,0.452,510.7,35.1,47.78,0.000
287,10,13,14,12.37,0.11,0.495,476.4,31.4,48.00,0.000
287,10,13,15,12.06,0.11,0.538,298.0,18.1,45.39,0.000
287,10,13,16,10.96,0.10,0.567,116.8,6.1,45.19,0.000
287,10,13,17,9.85,0.10,0.597,0.0,0.0,44.64,0.000
287,10,13,18,8.75,0.10,0.626,0.0,0.0,31.85,0.000
287,10,13,19,7.60,0.10,0.669,0.0,0.0,30.39,0.000
287,10,13,20,6.45,0.10,0.711,0.0,0.0,29.01,0.000
287,10,13,21,5.31,0.10,0.754,0.0,0.0,35.16,0.000
287,10,13,22,4.43,0.10,0.783,0.0,0.0,33.54,0.000
287,10,13,23,3.55,0.10,0.812,0.0,0.0,32.57,0.000
288,10,14,0,2.68,0.10,0.840,0.0,0.0,30.66,0.000
288,10,14,1,2.46,0.10,0.843,0.0,0.0,31.08,0.000
288,10,14,2,2.25,0.10,0.846,0.0,0.0,31.89,0.000
288,10,14,3,2.03,0.10,0.849,0.0,0.0,33.91,0.000
288,10,14,4,1.71,0.10,0.857,0.0,0.0,35.07,0.000
288,10,14,5,1.40,0.10,0.866,0.0,0.0,36.09,0.000
288,10,14,6,1.08,0.13,0.874,105.8,5.3,43.96,0.000
288,10,14,7,3.63,0.11,0.811,708.4,42.0,47.76,0.000
288,10,14,8,6.17,0.12,0.748,892.2,57.9,47.86,0.000
288,10,14,9,8.72,0.12,0.685,969.6,66.0,47.14,0.001
288,10,14,10,9.64,0.14,0.633,1005.0,70.0,47.30,0.001
288,10,14,11,10.55,0.17,0.581,1016.4,71.3,47.38,0.001
288,10,14,12,11.47,0.16,0.529,1008.6,70.4,46.00,0.003
288,10,14,13,10.70,0.17,0.581,978.5,67.0,46.40,0.003
288,10,14,14,9.93,0.19,0.634,911.3,59.8,46.60,0.003
288,10,14,15,9.16,0.17,0.686,757.0,45.8,44.65,0.001
288,10,14,16,8.17,0.12,0.736,273.7,14.2,44.31,0.001
288,10,14,17,7.18,0.10,0.786,0.0,0.0,43.98,0.001
288,10,14,18,6.19,0.10,0.836,0.0,0.0,39.33,0.000
288,10,14,19,5.08,0.10,0.864,0.0,0.0,37.74,0.000
288,10,14,20,3.97,0.10,0.892,0.0,0.0,36.62,0.000
288,10,14,21,2.86,0.10,0.921,0.0,0.0,38.70,0.000
288,10,14,22,2.21,0.10,0.922,0.0,0.0,37.99,0.000
288,10,14,23,1.57,0.13,0.923,0.0,0.0,37.74,0.000
289,10,15,0,0.92,0.16,0.924,0.0,0.0,37.74,0.002
289,10,15,1,1.02,0.13,0.927,0.0,0.0,37.24,0.002
289,10,15,2,1.12,0.11,0.929,0.0,0.0,36.68,0.002
289,10,15,3,1.22,0.10,0.932,0.0,0.0,35.93,0.007
289,10,15,4,1.14,0.10,0.938,0.0,0.0,35.81,0.007
289,10,15,5,1.05,0.10,0.945,0.0,0.0,36.04,0.007
289,10,15,6,0.97,0.10,0.952,74.4,3.7,38.47,0.001
289,10,15,7,3.25,0.10,0.892,612.3,36.1,40.20,0.001
289,10,15,8,5.53,0.10,0.832,776.0,50.2,40.19,0.001
289,10,15,9,7.81,0.10,0.771,871.7,59.1,40.13,0.015
289,10,15,10,8.77,0.12,0.690,903.9,62.8,43.40,0.015
289,10,15,11,9.74,0.20,0.609,914.2,63.9,44.86,0.015
289,10,15,12,10.70,0.25,0.528,1006.9,70.1,44.71,0.000
289,10,15,13,10.42,0.22,0.548,976.3,66.6,44.47,0.000
289,10,15,14,10.14,0.18,0.568,907.8,59.3,44.29,0.000
289,10,15,15,9.85,0.13,0.589,749.7,45.1,42.07,0.000
289,10,15,16,8.96,0.10,0.626,247.0,12.7,41.76,0.000
289,10,15,17,8.06,0.10,0.664,0.0,0.0,41.12,0.000
289,10,15,18,7.16,0.10,0.702,0.0,0.0,39.31,0.000
289,10,15,19,5.96,0.13,0.744,0.0,0.0,36.77,0.000
289,10,15,20,4.76,0.16,0.786,0.0,0.0,34.62,0.000
289,10,15,21,3.56,0.20,0.828,0.0,0.0,33.10,0.011
289,10,15,22,3.15,0.20,0.858,0.0,0.0,31.95,0.011
289,10,15,23,2.73,0.19,0.888,0.0,0.0,31.31,0.011
290,10,16,0,2.32,0.19,0.919,0.0,0.0,31.21,0.011
290,10,16,1,1.75,0.17,0.931,0.0,0.0,31.74,0.011
290,10,16,2,1.19,0.16,0.944,0.0,0.0,32.94,0.011
290,10,16,3,0.62,0.14,0.956,0.0,0.0,34.73,0.010
290,10,16,4,0.37,0.14,0.963,0.0,0.0,37.22,0.010
290,10,16,5,0.12,0.15,0.969,0.0,0.0,40.22,0.010
290,10,16,6,-0.13,0.16,0.975,32.1,1.6,44.25,0.002
290,10,16,7,2.20,0.20,0.909,336.4,19.7,54.10,0.002
290,10,16,8,4.53,0.24,0.842,428.9,27.6,55.13,0.002
290,10,16,9,6.87,0.28,0.775,395.1,26.7,55.21,0.154
290,10,16,10,7.23,0.33,0.743,409.8,28.4,55.73,0.154
290,10,16,11,7.59,0.39,0.710,414.5,28.9,56.83,0.154
290,10,16,12,7.95,0.44,0.677,726.4,50.4,58.21,0.998
290,10,16,13,6.92,0.39,0.767,704.2,47.9,58.89,0.998
290,10,16,14,5.88,0.35,0.858,654.1,42.5,58.95,0.998
290,10,16,15,4.85,0.33,0.948,690.1,41.2,57.64,1.401
290,10,16,16,3.89,0.28,0.962,205.9,10.5,55.50,1.401
290,10,16,17,2.93,0.23,0.976,0.0,0.0,53.32,1.401
290,10,16,18,1.97,0.19,0.990,0.0,0.0,51.08,1.357
290,10,16,19,1.51,0.18,0.974,0.0,0.0,48.02,1.357
290,10,16,20,1.06,0.21,0.957,0.0,0.0,43.59,1.357
290,10,16,21,0.60,0.28,0.941,0.0,0.0,38.28,0.428
290,10,16,22,0.23,0.29,0.956,0.0,0.0,33.00,0.428
290,10,16,23,-0.15,0.31,0.971,0.0,0.0,29.38,0.428
291,10,17,0,-0.52,0.32,0.985,0.0,0.0,27.41,0.281
291,10,17,1,-0.71,0.30,0.986,0.0,0.0,26.48,0.281
291,10,17,2,-0.89,0.29,0.986,0.0,0.0,26.15,0.281
291,10,17,3,-1.08,0.27,0.987,0.0,0.0,26.08,0.214
291,10,17,4,-1.57,0.25,0.984,0.0,0.0,26.18,0.214
291,10,17,5,-2.06,0.23,0.982,0.0,0.0,26.38,0.214
291,10,17,6,-2.56,0.21,0.980,48.4,2.3,27.45,0.044
291,10,17,7,-1.69,0.21,0.898,689.7,40.2,32.06,0.044
291,10,17,8,-0.82,0.22,0.816,885.0,56.7,35.39,0.044
291,10,17,9,0.05,0.25,0.734,965.6,65.0,38.47,0.000
291,10,17,10,0.85,0.25,0.685,1001.9,69.1,41.12,0.000
291,10,17,11,1.66,0.26,0.636,1013.5,70.4,42.74,0.000
291,10,17,12,2.46,0.28,0.587,1005.2,69.5,43.24,0.000
291,10,17,13,2.64,0.27,0.585,973.6,65.9,43.29,0.000
291,10,17,14,2.82,0.26,0.582,902.5,58.4,43.43,0.000
291,10,17,15,3.00,0.21,0.580,735.7,43.7,42.03,0.000
291,10,17,16,2.01,0.18,0.632,192.6,9.7,41.79,0.000
291,10,17,17,1.01,0.15,0.685,0.0,0.0,41.23,0.000
291,10,17,18,0.02,0.10,0.737,0.0,0.0,37.01,0.000
291,10,17,19,-0.78,0.10,0.775,0.0,0.0,35.10,0.000
291,10,17,20,-1.58,0.10,0.812,0.0,0.0,34.39,0.000
291,10,17,21,-2.39,0.12,0.849,0.0,0.0,35.98,0.002
291,10,17,22,-2.70,0.17,0.841,0.0,0.0,36.10,0.002
291,10,17,23,-3.01,0.22,0.834,0.0,0.0,36.47,0.002
292,10,18,0,-3.33,0.27,0.826,0.0,0.0,36.96,0.003
292,10,18,1,-2.83,0.28,0.832,0.0,0.0,36.74,0.003
292,10,18,2,-2.34,0.29,0.839,0.0,0.0,36.14,0.003
292,10,18,3,-1.84,0.29,0.845,0.0,0.0,35.13,0.003
292,10,18,4,-1.64,0.30,0.867,0.0,0.0,35.69,0.003
292,10,18,5,-1.43,0.30,0.889,0.0,0.0,35.13,0.003
292,10,18,6,-1.22,0.33,0.910,31.9,1.5,34.74,0.003
292,10,18,7,0.92,0.31,0.821,680.5,39.4,39.37,0.003
292,10,18,8,3.06,0.29,0.731,880.7,56.2,42.57,0.003
292,10,18,9,5.20,0.31,0.642,962.6,64.6,45.12,0.000
292,10,18,10,6.11,0.29,0.614,999.5,68.7,48.12,0.000
292,10,18,11,7.01,0.28,0.587,1011.2,70.1,50.26,0.000
292,10,18,12,7.92,0.25,0.559,1002.7,69.1,50.76,0.000
292,10,18,13,7.50,0.23,0.593,970.4,65.5,50.92,0.000
292,10,18,14,7.07,0.20,0.627,897.8,57.9,50.87,0.000
292,10,18,15,6.65,0.16,0.662,725.2,42.8,48.94,0.000
292,10,18,16,5.59,0.13,0.690,162.7,8.1,48.93,0.000
292,10,18,17,4.54,0.11,0.718,0.0,0.0,48.31,0.000
292,10,18,18,3.48,0.10,0.746,0.0,0.0,45.88,0.000
292,10,18,19,2.42,0.10,0.785,0.0,0.0,43.16,0.000
292,10,18,20,1.36,0.10,0.823,0.0,0.0,40.86,0.000
292,10,18,21,0.30,0.11,0.862,0.0,0.0,39.58,0.002
292,10,18,22,-0.28,0.11,0.876,0.0,0.0,38.24,0.002
292,10,18,23,-0.85,0.11,0.890,0.0,0.0,37.27,0.002
293,10,19,0,-1.43,0.10,0.904,0.0,0.0,36.31,0.000
293,10,19,1,-1.94,0.10,0.922,0.0,0.0,36.57,0.000
293,10,19,2,-2.45,0.10,0.941,0.0,0.0,37.26,0.000
293,10,19,3,-2.95,0.10,0.959,0.0,0.0,38.10,0.000
293,10,19,4,-2.98,0.10,0.957,0.0,0.0,39.13,0.000
293,10,19,5,-3.01,0.10,0.954,0.0,0.0,40.17,0.000
293,10,19,6,-3.03,0.10,0.952,18.4,0.9,43.91,0.001
293,10,19,7,-0.25,0.10,0.834,670.1,38.6,49.14,0.001
293,10,19,8,2.54,0.10,0.717,875.4,55.6,49.81,0.001
293,10,19,9,5.32,0.10,0.599,959.0,64.1,50.50,0.000
293,10,19,10,6.39,0.10,0.560,996.4,68.3,54.23,0.000
293,10,19,11,7.45,0.10,0.522,1008.3,69.6,56.11,0.000
293,10,19,12,8.52,0.10,0.483,999.6,68.6,54.28,0.000
293,10,19,13,8.20,0.10,0.518,966.7,65.0,53.87,0.000
293,10,19,14,7.89,0.10,0.553,892.4,57.2,53.29,0.000
293,10,19,15,7.58,0.10,0.589,715.4,41.9,48.04,0.000
293,10,19,16,6.42,0.10,0.622,133.2,6.6,47.67,0.000
293,10,19,17,5.26,0.10,0.656,0.0,0.0,46.81,0.000
293,10,19,18,4.10,0.10,0.689,0.0,0.0,45.84,0.000
293,10,19,19,2.76,0.12,0.724,0.0,0.0,43.65,0.000
293,10,19,20,1.41,0.14,0.760,0.0,0.0,41.93,0.000
293,10,19,21,0.07,0.17,0.795,0.0,0.0,40.93,0.000
293,10,19,22,-0.61,0.17,0.821,0.0,0.0,40.06,0.000
293,10,19,23,-1.29,0.18,0.847,0.0,0.0,39.70,0.000
294,10,20,0,-1.97,0.16,0.873,0.0,0.0,39.35,0.000
294,10,20,1,-2.12,0.15,0.859,0.0,0.0,39.83,0.000
294,10,20,2,-2.27,0.13,0.846,0.0,0.0,40.64,0.000
294,10,20,3,-2.43,0.13,0.833,0.0,0.0,42.04,0.000
294,10,20,4,-2.54,0.13,0.817,0.0,0.0,43.31,0.000
294,10,20,5,-2.66,0.14,0.802,0.0,0.0,44.50,0.000
294,10,20,6,-2.77,0.19,0.787,8.9,0.4,47.08,0.000
294,10,20,7,0.60,0.18,0.649,660.8,37.8,51.37,0.000
294,10,20,8,3.97,0.17,0.512,871.4,55.1,52.43,0.000
294,10,20,9,7.35,0.19,0.374,956.4,63.7,53.18,0.000
294,10,20,10,8.28,0.19,0.356,994.5,67.9,54.16,0.000
294,10,20,11,9.22,0.19,0.339,1006.5,69.3,54.15,0.000
294,10,20,12,10.16,0.20,0.321,997.7,68.3,53.75,0.000
294,10,20,13,9.71,0.15,0.369,964.3,64.5,53.03,0.000
294,10,20,14,9.25,0.11,0.418,888.6,56.7,52.10,0.000
294,10,20,15,8.79,0.10,0.466,706.9,41.2,46.28,0.000
294,10,20,16,7.45,0.10,0.496,106.2,5.2,45.75,0.000
294,10,20,17,6.10,0.10,0.526,0.0,0.0,44.53,0.000
294,10,20,18,4.76,0.10,0.556,0.0,0.0,44.04,0.000
294,10,20,19,3.01,0.12,0.625,0.0,0.0,41.92,0.000
294,10,20,20,1.26,0.15,0.694,0.0,0.0,40.49,0.000
294,10,20,21,-0.49,0.20,0.763,0.0,0.0,39.89,0.000
294,10,20,22,-1.07,0.20,0.804,0.0,0.0,39.53,0.000
294,10,20,23,-1.65,0.20,0.845,0.0,0.0,39.73,0.000
295,10,21,0,-2.23,0.19,0.886,0.0,0.0,40.05,0.000
295,10,21,1,-2.26,0.17,0.899,0.0,0.0,40.60,0.000
295,10,21,2,-2.28,0.14,0.913,0.0,0.0,41.33,0.000
295,10,21,3,-2.31,0.12,0.926,0.0,0.0,42.40,0.000
295,10,21,4,-2.44,0.14,0.924,0.0,0.0,43.66,0.000
295,10,21,5,-2.56,0.15,0.923,0.0,0.0,44.91,0.000
295,10,21,6,-2.68,0.18,0.921,3.2,0.2,46.92,0.000
295,10,21,7,0.37,0.18,0.796,638.5,36.3,51.07,0.000
295,10,21,8,3.42,0.18,0.671,848.6,53.4,51.30,0.000
295,10,21,9,6.47,0.20,0.546,887.8,58.9,51.34,0.000
295,10,21,10,7.36,0.21,0.523,923.5,62.8,50.24,0.000
295,10,21,11,8.25,0.22,0.500,934.7,64.1,49.29,0.000
295,10,21,12,9.15,0.23,0.478,368.2,25.1,48.92,0.000
295,10,21,13,8.84,0.21,0.511,355.7,23.7,49.08,0.000
295,10,21,14,8.53,0.20,0.544,327.2,20.8,49.31,0.000
295,10,21,15,8.22,0.16,0.577,297.9,17.2,48.13,0.000
295,10,21,16,7.12,0.18,0.610,34.7,1.7,48.72,0.000
295,10,21,17,6.01,0.19,0.643,0.0,0.0,49.06,0.000
295,10,21,18,4.91,0.21,0.675,0.0,0.0,48.79,0.003
295,10,21,19,3.73,0.23,0.734,0.0,0.0,48.28,0.003
295,10,21,20,2.55,0.26,0.792,0.0,0.0,48.16,0.003
295,10,21,21,1.37,0.28,0.851,0.0,0.0,48.23,0.004
295,10,21,22,1.05,0.29,0.878,0.0,0.0,48.32,0.004
295,10,21,23,0.73,0.30,0.905,0.0,0.0,48.36,0.004
296,10,22,0,0.41,0.31,0.932,0.0,0.0,48.24,0.003
296,10,22,1,0.05,0.30,0.944,0.0,0.0,47.58,0.003
296,10,22,2,-0.31,0.29,0.955,0.0,0.0,46.71,0.003
296,10,22,3,-0.67,0.28,0.967,0.0,0.0,45.32,0.002
296,10,22,4,-0.84,0.28,0.972,0.0,0.0,44.22,0.002
296,10,22,5,-1.00,0.29,0.978,0.0,0.0,43.73,0.002
296,10,22,6,-1.17,0.30,0.983,0.7,0.0,43.96,0.002
296,10,22,7,1.20,0.31,0.915,646.0,36.5,46.79,0.002
296,10,22,8,3.57,0.32,0.847,866.6,54.3,45.71,0.002
296,10,22,9,5.94,0.35,0.779,912.3,60.4,45.69,0.028
296,10,22,10,6.82,0.39,0.728,949.5,64.5,46.49,0.028
296,10,22,11,7.70,0.42,0.678,961.1,65.8,47.81,0.028
296,10,22,12,8.59,0.45,0.627,807.3,54.9,48.66,0.303
296,10,22,13,8.01,0.36,0.667,779.3,51.8,48.37,0.303
296,10,22,14,7.44,0.27,0.707,715.4,45.3,47.47,0.303
296,10,22,15,6.86,0.20,0.748,472.5,27.2,45.20,0.112
296,10,22,16,5.49,0.16,0.820,39.1,1.9,42.45,0.112
296,10,22,17,4.11,0.13,0.893,0.0,0.0,38.63,0.112
296,10,22,18,2.73,0.15,0.965,0.0,0.0,34.56,0.131
296,10,22,19,1.84,0.18,0.974,0.0,0.0,29.97,0.131
296,10,22,20,0.94,0.21,0.983,0.0,0.0,26.05,0.131
296,10,22,21,0.05,0.26,0.992,0.0,0.0,23.26,0.113
296,10,22,22,-0.29,0.24,0.970,0.0,0.0,21.01,0.113
296,10,22,23,-0.64,0.23,0.947,0.0,0.0,19.69,0.113
297,10,23,0,-0.99,0.24,0.925,0.0,0.0,19.12,0.044
297,10,23,1,-0.78,0.22,0.936,0.0,0.0,18.62,0.044
297,10,23,2,-0.57,0.19,0.948,0.0,0.0,18.24,0.044
297,10,23,3,-0.36,0.14,0.959,0.0,0.0,17.29,0.031
297,10,23,4,-0.51,0.11,0.962,0.0,0.0,16.82,0.031
297,10,23,5,-0.66,0.10,0.965,0.0,0.0,16.31,0.031
297,10,23,6,-0.81,0.10,0.967,0.0,0.0,16.94,0.009
297,10,23,7,1.09,0.10,0.900,633.0,35.6,22.56,0.009
297,10,23,8,2.99,0.14,0.832,859.7,53.7,27.15,0.009
297,10,23,9,4.89,0.22,0.765,725.6,47.9,30.19,0.021
297,10,23,10,6.18,0.26,0.690,755.9,51.2,34.80,0.021
297,10,23,11,7.47,0.31,0.614,765.3,52.2,38.59,0.021
297,10,23,12,8.77,0.36,0.539,718.9,48.8,40.54,0.026
297,10,23,13,8.04,0.28,0.604,693.3,45.9,41.30,0.026
297,10,23,14,7.32,0.21,0.668,634.8,40.0,41.29,0.026
297,10,23,15,6.60,0.13,0.732,679.2,38.9,40.16,0.004
297,10,23,16,5.86,0.15,0.759,35.9,1.7,40.30,0.004
297,10,23,17,5.12,0.19,0.786,0.0,0.0,40.25,0.004
297,10,23,18,4.39,0.22,0.814,0.0,0.0,39.97,0.000
297,10,23,19,3.43,0.23,0.846,0.0,0.0,39.34,0.000
297,10,23,20,2.48,0.24,0.878,0.0,0.0,38.82,0.000
297,10,23,21,1.53,0.24,0.910,0.0,0.0,38.35,0.002
297,10,23,22,0.90,0.23,0.925,0.0,0.0,37.92,0.002
297,10,23,23,0.28,0.23,0.940,0.0,0.0,37.68,0.002
298,10,24,0,-0.34,0.22,0.955,0.0,0.0,37.49,0.000
298,10,24,1,-0.42,0.22,0.954,0.0,0.0,37.92,0.000
298,10,24,2,-0.49,0.23,0.954,0.0,0.0,38.87,0.000
298,10,24,3,-0.57,0.23,0.953,0.0,0.0,39.73,0.002
298,10,24,4,-0.88,0.22,0.963,0.0,0.0,39.98,0.002
298,10,24,5,-1.20,0.21,0.973,0.0,0.0,39.92,0.002
298,10,24,6,-1.51,0.23,0.984,0.0,0.0,40.83,0.000
298,10,24,7,0.84,0.20,0.904,624.7,35.0,42.76,0.000
298,10,24,8,3.20,0.17,0.824,858.6,53.4,42.58,0.000
298,10,24,9,5.55,0.19,0.745,948.6,62.4,43.47,0.000
298,10,24,10,6.70,0.14,0.674,988.9,66.8,43.32,0.000
298,10,24,11,7.85,0.13,0.604,1001.4,68.2,43.61,0.000
298,10,24,12,9.00,0.12,0.533,978.9,66.2,42.27,0.001
298,10,24,13,8.62,0.10,0.574,943.3,62.3,42.19,0.001
298,10,24,14,8.24,0.10,0.615,861.8,54.1,42.25,0.001
298,10,24,15,7.85,0.11,0.656,669.0,38.1,40.56,0.004
298,10,24,16,6.93,0.11,0.703,19.7,0.9,40.67,0.004
298,10,24,17,6.00,0.12,0.751,0.0,0.0,39.87,0.004
298,10,24,18,5.07,0.14,0.798,0.0,0.0,38.28,0.002
298,10,24,19,4.31,0.14,0.851,0.0,0.0,36.11,0.002
298,10,24,20,3.55,0.14,0.904,0.0,0.0,33.93,0.002
298,10,24,21,2.80,0.15,0.957,0.0,0.0,31.58,0.012
298,10,24,22,2.48,0.14,0.966,0.0,0.0,29.37,0.012
298,10,24,23,2.17,0.13,0.975,0.0,0.0,27.90,0.012
299,10,25,0,1.86,0.14,0.983,0.0,0.0,27.27,0.006
299,10,25,1,1.20,0.13,0.982,0.0,0.0,27.42,0.006
299,10,25,2,0.55,0.12,0.982,0.0,0.0,28.25,0.006
299,10,25,3,-0.10,0.12,0.981,0.0,0.0,29.74,0.005
299,10,25,4,-0.31,0.11,0.982,0.0,0.0,31.63,0.005
299,10,25,5,-0.52,0.10,0.984,0.0,0.0,34.00,0.005
299,10,25,6,-0.73,0.11,0.986,0.0,0.0,37.65,0.002
299,10,25,7,0.90,0.10,0.903,612.8,34.1,43.39,0.002
299,10,25,8,2.53,0.10,0.819,853.7,52.9,43.91,0.002
299,10,25,9,4.16,0.10,0.736,947.5,62.1,45.04,0.000
299,10,25,10,5.49,0.10,0.647,988.7,66.6,47.48,0.000
299,10,25,11,6.83,0.12,0.558,1001.5,68.0,49.08,0.000
299,10,25,12,8.17,0.15,0.470,991.6,66.9,49.56,0.000
299,10,25,13,7.99,0.15,0.499,954.7,62.9,49.39,0.000
299,10,25,14,7.82,0.16,0.529,869.8,54.4,48.96,0.000
299,10,25,15,7.64,0.12,0.559,658.4,37.3,43.61,0.000
299,10,25,16,6.49,0.10,0.586,8.4,0.4,43.29,0.000
299,10,25,17,5.33,0.10,0.614,0.0,0.0,42.42,0.000
299,10,25,18,4.18,0.10,0.642,0.0,0.0,41.25,0.000
299,10,25,19,2.91,0.10,0.682,0.0,0.0,39.43,0.000
299,10,25,20,1.64,0.10,0.722,0.0,0.0,38.22,0.000
299,10,25,21,0.37,0.11,0.762,0.0,0.0,38.04,0.000
299,10,25,22,-0.16,0.11,0.783,0.0,0.0,37.63,0.000
299,10,25,23,-0.70,0.11,0.805,0.0,0.0,37.43,0.000
300,10,26,0,-1.23,0.10,0.827,0.0,0.0,36.08,0.000
300,10,26,1,-1.53,0.10,0.823,0.0,0.0,36.82,0.000
300,10,26,2,-1.82,0.10,0.820,0.0,0.0,37.96,0.000
300,10,26,3,-2.11,0.10,0.816,0.0,0.0,38.14,0.000
300,10,26,4,-2.04,0.10,0.785,0.0,0.0,39.34,0.000
300,10,26,5,-1.97,0.10,0.755,0.0,0.0,40.22,0.000
300,10,26,6,-1.90,0.10,0.725,0.0,0.0,45.21,0.000
300,10,26,7,1.09,0.10,0.634,602.9,33.4,44.50,0.000
300,10,26,8,4.08,0.10,0.543,850.7,52.5,43.05,0.000
300,10,26,9,7.07,0.10,0.452,946.5,61.9,42.66,0.000
300,10,26,10,7.98,0.10,0.437,988.5,66.4,44.93,0.000
300,10,26,11,8.88,0.10,0.421,1001.5,67.9,46.64,0.000
300,10,26,12,9.79,0.11,0.406,991.5,66.7,44.58,0.000
300,10,26,13,9.14,0.12,0.425,954.0,62.6,44.21,0.000
300,10,26,14,8.50,0.12,0.444,867.5,54.1,43.91,0.000
300,10,26,15,7.85,0.10,0.462,163.3,9.2,40.71,0.000
300,10,26,16,6.46,0.10,0.499,0.6,0.0,39.65,0.000
300,10,26,17,5.07,0.10,0.536,0.0,0.0,38.43,0.000
300,10,26,18,3.68,0.10,0.572,0.0,0.0,33.58,0.000
300,10,26,19,2.46,0.10,0.613,0.0,0.0,32.31,0.000
300,10,26,20,1.24,0.10,0.654,0.0,0.0,31.87,0.000
300,10,26,21,0.01,0.13,0.695,0.0,0.0,36.42,0.000
300,10,26,22,-0.31,0.16,0.694,0.0,0.0,37.56,0.000
300,10,26,23,-0.63,0.20,0.692,0.0,0.0,38.89,0.000
301,10,27,0,-0.94,0.23,0.691,0.0,0.0,40.30,0.000
301,10,27,1,-1.17,0.21,0.702,0.0,0.0,40.70,0.000
301,10,27,2,-1.40,0.19,0.712,0.0,0.0,40.87,0.000
301,10,27,3,-1.63,0.18,0.722,0.0,0.0,40.92,0.000
301,10,27,4,-1.62,0.20,0.710,0.0,0.0,40.96,0.000
301,10,27,5,-1.60,0.21,0.697,0.0,0.0,41.17,0.000
301,10,27,6,-1.59,0.24,0.685,0.0,0.0,41.66,0.000
301,10,27,7,0.68,0.26,0.641,149.4,8.2,46.62,0.000
301,10,27,8,2.95,0.27,0.598,212.9,13.1,47.25,0.000
301,10,27,9,5.21,0.29,0.554,237.2,15.5,46.42,0.001
301,10,27,10,5.79,0.32,0.575,247.8,16.6,48.19,0.001
301,10,27,11,6.37,0.36,0.596,251.0,17.0,50.33,0.001
301,10,27,12,6.95,0.40,0.617,248.5,16.7,51.39,0.004
301,10,27,13,6.13,0.34,0.655,239.1,15.7,51.22,0.004
301,10,27,14,5.31,0.29,0.694,217.2,13.5,50.63,0.004
301,10,27,15,4.49,0.23,0.733,247.6,13.9,49.49,0.090
301,10,27,16,3.68,0.25,0.780,0.1,0.0,49.42,0.090
301,10,27,17,2.87,0.27,0.826,0.0,0.0,49.57,0.090
301,10,27,18,2.06,0.29,0.873,0.0,0.0,49.63,0.031
301,10,27,19,1.71,0.30,0.886,0.0,0.0,49.56,0.031
301,10,27,20,1.36,0.32,0.900,0.0,0.0,49.68,0.031
301,10,27,21,1.01,0.34,0.913,0.0,0.0,49.86,0.214
301,10,27,22,0.93,0.33,0.924,0.0,0.0,49.40,0.214
301,10,27,23,0.85,0.32,0.935,0.0,0.0,48.34,0.214
302,10,28,0,0.78,0.31,0.946,0.0,0.0,46.79,0.215
302,10,28,1,0.79,0.28,0.950,0.0,0.0,44.91,0.215
302,10,28,2,0.81,0.25,0.954,0.0,0.0,43.15,0.215
302,10,28,3,0.83,0.23,0.958,0.0,0.0,41.70,0.082
302,10,28,4,0.80,0.23,0.952,0.0,0.0,41.39,0.082
302,10,28,5,0.77,0.23,0.946,0.0,0.0,41.61,0.082
302,10,28,6,0.74,0.23,0.940,0.0,0.0,42.11,0.159
302,10,28,7,1.33,0.26,0.918,566.9,31.1,44.53,0.159
302,10,28,8,1.93,0.29,0.896,816.4,50.0,46.73,0.159
302,10,28,9,2.52,0.33,0.874,845.5,54.9,48.83,0.108
302,10,28,10,3.11,0.35,0.834,883.6,59.0,50.43,0.108
302,10,28,11,3.70,0.38,0.794,895.3,60.4,51.60,0.108
302,10,28,12,4.29,0.40,0.754,492.9,33.0,52.64,0.030
302,10,28,13,4.06,0.35,0.745,473.9,30.9,53.02,0.030
302,10,28,14,3.82,0.30,0.737,429.8,26.6,53.00,0.030
302,10,28,15,3.59,0.24,0.729,171.9,9.6,52.28,0.061
302,10,28,16,2.91,0.20,0.788,0.0,0.0,51.61,0.061
302,10,28,17,2.23,0.16,0.847,0.0,0.0,50.98,0.061
302,10,28,18,1.55,0.13,0.907,0.0,0.0,48.67,0.297
