# NOx splits for EmChemXX and GNFR_CAMS sectors
# From DataDir/ZCM_EmChem16x/emissplit_run/emissplit.specials.NOx
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
# NO/Biomass Burning from Delas et al., 1995 (JAC)
# IC_BB=101. Note that assumed mass
# not used for BB, since GFED decides that.
# For INTship, 350, we use GEOS-CHEM assumption that 1 mol NOx is released as 1 mol HNO3 + 10 mols O3
# 48/63.0*10*100 = 761.9
: MASS_ASSUMED 46
 99, 99,      NO,     NO2, shipNOx,#HEADERS
#DATA
 19,  3,  95.000,   5.000,   0.000
 19,  4,  95.000,   5.000,   0.000
 19,  5,  95.000,   5.000,   0.000
 19,  6,  92.600,   7.400,   0.000
 19,  7,  93.000,   7.000,   0.000
 19,  8,  93.000,   7.000,   0.000
 19,  9,  93.000,   7.000,   0.000
 19, 10,  95.000,   5.000,   0.000
 19, 11,  95.000,   5.000,   0.000
 19, 12,  95.000,   5.000,   0.000
 19, 13,  95.000,   5.000,   0.000
 19, 14,  95.000,   5.000,   0.000
 19, 15,  95.000,   5.000,   0.000
 19, 16,  92.600,   7.400,   0.000
 19, 17,  92.600,   7.400,   0.000
 19, 18,  92.600,   7.400,   0.000
 19, 19,  92.600,   7.400,   0.000
 20,  1,  95.000,   5.000,   0.000
 20,  2,  95.000,   5.000,   0.000
 20,  3,  95.000,   5.000,   0.000
 20,  4,  95.000,   5.000,   0.000
 20,  5,  95.000,   5.000,   0.000
 20,  6,  90.600,   9.400,   0.000
 20,  7,  93.100,   6.900,   0.000
 20,  8,  93.100,   6.900,   0.000
 20,  9,  93.100,   6.900,   0.000
 20, 10,  95.000,   5.000,   0.000
 20, 11,  95.000,   5.000,   0.000
 20, 12,  95.000,   5.000,   0.000
 20, 13,  95.000,   5.000,   0.000
 20, 14,  95.000,   5.000,   0.000
 20, 15,  95.000,   5.000,   0.000
 20, 16,  90.600,   9.400,   0.000
 20, 17,  90.600,   9.400,   0.000
